code_stop,line_salida,trayect_salida,time_salida,time
112,50,2,17:00,17:25
122,6,2,17:00,17:25
148,12,1,16:45,17:25
218,50,2,17:00,17:25
293,12,2,17:10,17:25
427,7,2,17:15,17:25
625,9,2,16:55,17:25
638,12,2,16:40,17:25
757,12,4,17:05,17:25
836,14,2,17:05,17:25
893,24,10,17:00,17:25
1105,80,1,16:49,17:25
25,24,3,17:00,17:26
36,50,1,17:00,17:26
37,50,1,17:00,17:26
40,8,2,16:25,17:26
111,24,2,17:00,17:26
119,1,4,16:45,17:26
124,6,2,17:00,17:26
127,24,2,16:30,17:26
149,12,1,16:45,17:26
156,24,5,16:30,17:26
168,24,4,17:00,17:26
294,12,2,17:10,17:26
535,12,1,17:15,17:26
592,55,1,16:55,17:26
612,9,1,17:00,17:26
624,55,1,16:55,17:26
633,24,3,17:00,17:26
697,12,1,17:15,17:26
900,9,2,16:55,17:26
935,5,2,17:05,17:26
1093,1,3,16:38,17:26
17,7,1,17:15,17:27
41,8,2,16:25,17:27
112,24,2,17:00,17:27
146,14,1,17:05,17:27
165,12,2,17:10,17:27
220,12,1,16:45,17:27
622,7,2,17:15,17:27
626,9,2,16:55,17:27
639,12,2,16:40,17:27
656,55,1,16:55,17:27
667,24,3,17:00,17:27
699,12,1,17:15,17:27
838,14,2,17:05,17:27
893,24,8,17:00,17:27
948,5,2,17:05,17:27
1161,80,1,16:49,17:27
18,7,1,17:15,17:28
38,50,1,17:00,17:28
39,50,1,17:00,17:28
40,9,1,17:00,17:28
42,1,3,16:38,17:28
108,9,1,17:00,17:28
109,24,4,17:00,17:28
110,1,6,17:00,17:28
111,1,6,17:00,17:28
121,1,4,16:45,17:28
125,6,2,17:00,17:28
128,24,2,16:30,17:28
146,8,2,16:25,17:28
148,14,1,17:05,17:28
168,12,2,17:10,17:28
221,12,1,16:45,17:28
295,24,4,17:00,17:28
428,7,2,17:15,17:28
628,9,2,16:55,17:28
635,50,2,17:00,17:28
725,12,2,16:40,17:28
870,50,2,17:00,17:28
949,5,2,17:05,17:28
20,7,1,17:15,17:29
26,24,3,17:00,17:29
41,9,1,17:00,17:29
43,1,3,16:38,17:29
44,1,3,16:38,17:29
77,24,2,17:30,17:29
77,24,6,17:30,17:29
109,12,2,17:10,17:29
126,6,2,17:00,17:29
130,24,2,16:30,17:29
148,8,2,16:25,17:29
222,12,1,16:45,17:29
295,12,2,17:10,17:29
429,7,2,17:15,17:29
629,9,2,16:55,17:29
701,12,1,17:15,17:29
842,14,2,17:05,17:29
872,50,2,17:00,17:29
894,24,10,17:00,17:29
950,5,2,17:05,17:29
951,5,2,17:05,17:29
1102,80,1,16:49,17:29
22,7,1,17:15,17:30
40,50,1,17:00,17:30
46,1,3,16:38,17:30
78,9,2,17:25,17:30
86,7,2,17:15,17:30
114,24,2,17:00,17:30
123,1,4,16:45,17:30
124,1,4,16:45,17:30
127,6,2,17:00,17:30
149,14,1,17:05,17:30
614,9,1,17:00,17:30
617,12,1,16:45,17:30
702,12,1,17:15,17:30
703,12,1,17:15,17:30
726,12,2,16:40,17:30
760,12,4,17:05,17:30
844,14,2,17:05,17:30
873,50,2,17:00,17:30
894,24,8,17:00,17:30
953,5,2,17:05,17:30
1029,9,2,16:55,17:30
1069,55,1,16:55,17:30
1104,80,1,16:49,17:30
47,1,3,16:38,17:31
91,7,2,17:15,17:31
112,1,6,17:00,17:31
125,1,4,16:45,17:31
128,6,2,17:00,17:31
131,24,2,16:30,17:31
149,8,2,16:25,17:31
220,14,1,17:05,17:31
251,55,1,16:55,17:31
421,12,1,16:45,17:31
642,50,2,17:00,17:31
674,24,2,17:30,17:31
704,12,1,17:15,17:31
727,12,2,16:40,17:31
784,15,1,16:45,17:31
845,14,2,17:05,17:31
1097,5,2,17:05,17:31
23,7,1,17:15,17:32
28,24,3,17:00,17:32
29,24,3,17:00,17:32
42,50,1,17:00,17:32
80,9,2,17:25,17:32
93,7,2,17:15,17:32
110,24,4,17:00,17:32
111,24,4,17:00,17:32
115,24,2,17:00,17:32
126,1,4,16:45,17:32
130,6,2,17:00,17:32
133,24,2,16:30,17:32
134,24,2,16:30,17:32
156,12,1,16:45,17:32
220,8,2,16:25,17:32
406,12,2,16:40,17:32
408,9,1,17:00,17:32
422,12,1,16:45,17:32
625,50,1,17:00,17:32
632,9,2,16:55,17:32
753,14,1,17:05,17:32
848,14,2,17:05,17:32
1070,55,1,16:55,17:32
24,7,1,17:15,17:33
48,1,3,16:38,17:33
78,24,6,17:30,17:33
95,7,2,17:15,17:33
97,7,2,17:15,17:33
112,24,4,17:00,17:33
113,1,6,17:00,17:33
124,24,10,17:00,17:33
124,24,8,17:00,17:33
131,6,2,17:00,17:33
135,24,2,16:30,17:33
143,12,2,17:10,17:33
157,12,1,16:45,17:33
217,9,2,16:55,17:33
218,9,2,16:55,17:33
370,5,2,17:05,17:33
409,9,1,17:00,17:33
643,50,2,17:00,17:33
761,12,4,17:05,17:33
849,14,2,17:05,17:33
851,14,2,17:05,17:33
920,55,1,16:55,17:33
1103,80,1,16:49,17:33
3,80,1,16:49,17:34
30,24,3,17:00,17:34
53,1,3,16:38,17:34
79,24,6,17:30,17:34
81,9,2,17:25,17:34
82,9,2,17:25,17:34
114,1,6,17:00,17:34
125,24,10,17:00,17:34
158,12,1,16:45,17:34
327,14,2,17:05,17:34
371,5,2,17:05,17:34
412,9,1,17:00,17:34
633,7,1,17:15,17:34
705,12,1,17:15,17:34
724,12,4,17:05,17:34
729,50,2,17:00,17:34
754,14,1,17:05,17:34
31,24,3,17:00,17:35
54,1,3,16:38,17:35
77,12,2,17:40,17:35
80,24,6,17:30,17:35
81,24,6,17:30,17:35
98,7,2,17:15,17:35
103,7,2,17:15,17:35
113,24,4,17:00,17:35
117,24,2,17:00,17:35
133,6,2,17:00,17:35
136,24,2,16:30,17:35
373,5,2,17:05,17:35
398,9,1,17:30,17:35
417,9,1,17:00,17:35
626,50,1,17:00,17:35
635,9,2,16:55,17:35
667,7,1,17:15,17:35
678,24,2,17:30,17:35
707,12,1,17:15,17:35
708,12,1,17:15,17:35
726,12,4,17:05,17:35
728,12,2,16:40,17:35
730,50,2,17:00,17:35
762,8,2,16:25,17:35
922,55,1,16:55,17:35
1090,80,1,16:49,17:35
26,7,1,17:15,17:36
29,7,1,17:15,17:36
32,24,3,17:00,17:36
33,24,3,17:00,17:36
55,1,3,16:38,17:36
125,24,8,17:00,17:36
181,1,3,17:38,17:36
197,1,4,16:45,17:36
291,24,2,17:30,17:36
351,15,1,16:45,17:36
375,5,2,17:05,17:36
418,9,1,17:00,17:36
627,50,1,17:00,17:36
731,50,2,17:00,17:36
731,12,2,16:40,17:36
746,9,1,17:30,17:36
762,14,1,17:05,17:36
1091,80,1,16:49,17:36
2337,14,1,17:05,17:36
64,1,3,16:38,17:37
84,24,6,17:30,17:37
104,7,2,17:15,17:37
114,24,4,17:00,17:37
118,24,2,17:00,17:37
119,24,2,17:00,17:37
134,6,2,17:00,17:37
139,24,1,17:35,17:37
182,1,3,17:38,17:37
213,12,1,17:45,17:37
348,55,1,16:55,17:37
349,55,1,16:55,17:37
353,15,1,16:45,17:37
406,12,4,17:05,17:37
419,9,1,17:00,17:37
423,9,2,17:25,17:37
587,80,1,16:49,17:37
628,50,1,17:00,17:37
709,12,1,17:15,17:37
710,12,1,17:15,17:37
721,12,2,17:10,17:37
732,50,2,17:00,17:37
871,9,2,16:55,17:37
873,9,2,16:55,17:37
1076,14,2,17:05,17:37
2,80,1,16:49,17:38
66,1,3,16:38,17:38
106,7,2,17:15,17:38
116,1,6,17:00,17:38
140,24,1,17:35,17:38
141,24,1,17:35,17:38
180,1,3,17:38,17:38
330,14,2,17:05,17:38
350,55,1,16:55,17:38
354,15,1,16:45,17:38
616,9,1,17:00,17:38
712,12,1,17:15,17:38
732,12,2,16:40,17:38
734,50,2,17:00,17:38
769,14,1,17:05,17:38
957,50,1,17:00,17:38
1026,1,4,16:45,17:38
1098,80,1,16:49,17:38
30,7,1,17:15,17:39
34,24,3,17:00,17:39
69,1,3,16:38,17:39
108,7,2,17:15,17:39
117,1,6,17:00,17:39
118,1,6,17:00,17:39
131,24,10,17:00,17:39
199,1,4,16:45,17:39
201,1,4,16:45,17:39
333,14,2,17:05,17:39
358,15,1,16:45,17:39
421,9,1,17:00,17:39
422,9,1,17:00,17:39
425,9,2,17:25,17:39
426,9,2,17:25,17:39
494,1,3,17:38,17:39
597,9,1,17:30,17:39
642,9,2,16:55,17:39
722,12,2,17:10,17:39
728,12,4,17:05,17:39
733,12,2,16:40,17:39
770,14,1,17:05,17:39
874,9,2,16:55,17:39
960,50,1,17:00,17:39
32,7,1,17:15,17:40
33,7,1,17:15,17:40
35,24,3,17:00,17:40
36,24,3,17:00,17:40
70,1,3,16:38,17:40
121,24,2,17:00,17:40
133,24,10,17:00,17:40
155,24,6,17:30,17:40
202,1,4,16:45,17:40
292,24,2,17:30,17:40
293,24,2,17:30,17:40
336,14,2,17:05,17:40
351,55,1,16:55,17:40
383,5,2,17:05,17:40
399,24,2,17:00,17:40
638,12,2,17:10,17:40
643,9,2,16:55,17:40
713,12,1,17:15,17:40
730,12,4,17:05,17:40
735,50,2,17:00,17:40
778,14,1,17:05,17:40
961,50,1,17:00,17:40
37,24,3,17:00,17:41
71,1,3,16:38,17:41
77,1,4,17:45,17:41
109,7,2,17:15,17:41
115,24,4,17:00,17:41
119,1,6,17:00,17:41
156,9,1,17:00,17:41
338,14,2,17:05,17:41
352,55,1,16:55,17:41
384,5,2,17:05,17:41
427,9,2,17:25,17:41
527,1,3,17:38,17:41
528,1,3,17:38,17:41
536,50,2,17:00,17:41
598,9,1,17:30,17:41
599,9,1,17:30,17:41
639,12,2,17:10,17:41
673,24,6,17:30,17:41
732,12,4,17:05,17:41
735,12,2,16:40,17:41
964,50,1,17:00,17:41
29,9,1,17:30,17:42
35,7,1,17:15,17:42
78,12,2,17:40,17:42
121,1,6,17:00,17:42
122,24,2,17:00,17:42
135,1,4,16:45,17:42
166,24,2,17:30,17:42
238,14,1,17:05,17:42
294,24,2,17:30,17:42
341,14,2,17:05,17:42
600,9,1,17:30,17:42
620,9,1,17:00,17:42
644,9,2,16:55,17:42
714,12,1,17:15,17:42
733,12,4,17:05,17:42
736,12,2,16:40,17:42
738,50,2,17:00,17:42
967,50,1,17:00,17:42
38,24,3,17:00,17:43
69,9,1,17:00,17:43
110,7,2,17:15,17:43
111,7,2,17:15,17:43
116,24,4,17:00,17:43
118,24,4,17:00,17:43
123,24,2,17:00,17:43
124,24,2,17:00,17:43
133,24,8,17:00,17:43
134,24,10,17:00,17:43
136,1,4,16:45,17:43
242,14,1,17:05,17:43
246,14,1,17:05,17:43
342,14,2,17:05,17:43
359,55,1,16:55,17:43
364,15,1,16:45,17:43
428,9,2,17:25,17:43
602,12,1,17:15,17:43
622,9,2,17:25,17:43
645,9,2,16:55,17:43
674,24,6,17:30,17:43
698,1,3,17:38,17:43
725,12,2,17:10,17:43
726,12,2,17:10,17:43
734,12,4,17:05,17:43
735,12,4,17:05,17:43
738,12,2,16:40,17:43
740,50,2,17:00,17:43
753,8,2,16:25,17:43
890,9,1,17:30,17:43
970,50,1,17:00,17:43
36,7,1,17:15,17:44
37,7,1,17:15,17:44
40,24,3,17:00,17:44
71,9,1,17:00,17:44
79,12,2,17:40,17:44
112,7,2,17:15,17:44
137,1,4,16:45,17:44
179,24,10,17:00,17:44
291,24,6,17:30,17:44
344,14,2,17:05,17:44
367,15,2,17:40,17:44
399,1,6,17:00,17:44
406,12,2,17:10,17:44
429,9,2,17:25,17:44
647,9,2,16:55,17:44
678,24,6,17:30,17:44
715,12,1,17:15,17:44
716,12,1,17:15,17:44
956,9,1,17:30,17:44
972,50,1,17:00,17:44
1024,1,3,17:38,17:44
1,1,3,17:38,17:45
74,9,1,17:00,17:45
80,12,2,17:40,17:45
119,9,2,16:55,17:45
119,24,4,17:00,17:45
122,1,6,17:00,17:45
125,24,2,17:00,17:45
167,24,2,17:30,17:45
168,24,2,17:30,17:45
174,24,10,17:00,17:45
192,1,3,17:38,17:45
203,1,4,16:45,17:45
293,24,6,17:30,17:45
346,14,2,17:05,17:45
363,55,1,16:55,17:45
431,9,2,17:25,17:45
536,12,4,17:05,17:45
717,12,1,17:15,17:45
739,12,2,16:40,17:45
763,50,2,17:00,17:45
782,14,1,17:05,17:45
29,12,1,17:45,17:46
34,9,1,17:30,17:46
38,7,1,17:15,17:46
78,1,4,17:45,17:46
81,12,2,17:40,17:46
124,1,6,17:00,17:46
126,24,2,17:00,17:46
175,24,10,17:00,17:46
177,24,10,17:00,17:46
204,1,4,16:45,17:46
294,24,6,17:30,17:46
368,15,2,17:40,17:46
433,9,2,17:25,17:46
718,12,1,17:15,17:46
738,12,4,17:05,17:46
741,12,2,16:40,17:46
743,12,2,16:40,17:46
764,50,2,17:00,17:46
784,14,1,17:05,17:46
876,15,2,17:40,17:46
1106,1,4,16:45,17:46
1171,9,1,17:30,17:46
9,24,1,17:35,17:47
29,15,1,17:45,17:47
41,24,3,17:00,17:47
82,12,2,17:40,17:47
109,24,2,17:30,17:47
113,7,2,17:15,17:47
121,24,4,17:00,17:47
125,1,6,17:00,17:47
353,55,1,16:55,17:47
647,12,2,16:40,17:47
739,12,4,17:05,17:47
765,50,2,17:00,17:47
790,14,1,17:05,17:47
877,15,2,17:40,17:47
1025,24,10,17:00,17:47
1093,7,1,17:15,17:47
10,24,1,17:35,17:48
38,12,1,17:15,17:48
42,7,1,17:15,17:48
122,24,4,17:00,17:48
126,1,6,17:00,17:48
127,24,2,17:00,17:48
166,24,6,17:30,17:48
347,14,1,17:05,17:48
355,55,1,16:55,17:48
366,55,2,17:35,17:48
423,12,2,17:40,17:48
438,9,2,17:25,17:48
595,12,1,17:45,17:48
719,12,1,17:15,17:48
740,12,4,17:05,17:48
742,9,1,17:30,17:48
878,15,2,17:40,17:48
1089,14,2,17:05,17:48
1109,1,4,16:45,17:48
1110,1,4,16:45,17:48
11,24,1,17:35,17:49
39,12,1,17:15,17:49
77,9,2,17:55,17:49
127,1,6,17:00,17:49
147,24,3,17:00,17:49
167,24,6,17:30,17:49
213,15,1,17:45,17:49
213,50,2,17:00,17:49
213,49,1,17:30,17:49
440,9,2,17:25,17:49
596,12,1,17:45,17:49
728,12,2,17:10,17:49
743,9,1,17:30,17:49
763,12,4,17:05,17:49
783,1,3,17:38,17:49
854,14,2,17:05,17:49
983,50,2,18:00,17:49
1107,1,4,16:45,17:49
40,12,1,17:15,17:50
80,1,4,17:45,17:50
110,24,2,17:30,17:50
114,7,2,17:15,17:50
124,24,4,17:00,17:50
130,24,2,17:00,17:50
130,1,6,17:00,17:50
148,24,3,17:00,17:50
168,24,6,17:30,17:50
215,9,1,17:30,17:50
280,14,2,17:05,17:50
349,14,1,17:05,17:50
360,55,1,16:55,17:50
441,9,2,17:25,17:50
595,15,1,17:45,17:50
731,12,2,17:10,17:50
764,12,4,17:05,17:50
788,1,3,17:38,17:50
857,14,2,17:05,17:50
880,15,2,17:40,17:50
19,24,1,17:35,17:51
43,7,1,17:15,17:51
45,7,1,17:15,17:51
111,24,2,17:30,17:51
149,24,3,17:00,17:51
350,14,1,17:05,17:51
425,12,2,17:40,17:51
597,15,1,17:45,17:51
693,12,1,17:45,17:51
765,12,4,17:05,17:51
869,1,3,17:38,17:51
881,15,2,17:40,17:51
6,1,3,17:38,17:52
14,24,1,17:35,17:52
81,1,4,17:45,17:52
115,7,2,17:15,17:52
125,24,4,17:00,17:52
127,24,4,17:00,17:52
131,1,6,17:00,17:52
131,24,2,17:00,17:52
135,24,10,17:00,17:52
212,1,4,16:45,17:52
220,24,3,17:00,17:52
249,14,2,17:05,17:52
364,55,1,16:55,17:52
426,12,2,17:40,17:52
598,15,1,17:45,17:52
623,9,2,17:25,17:52
695,12,1,17:45,17:52
866,14,2,17:05,17:52
882,15,2,17:40,17:52
1027,24,1,17:35,17:52
7,1,3,17:38,17:53
15,24,1,17:35,17:53
29,49,1,17:30,17:53
46,7,1,17:15,17:53
83,1,4,17:45,17:53
109,9,2,17:25,17:53
109,24,6,17:30,17:53
113,24,2,17:30,17:53
119,12,4,17:05,17:53
132,24,2,17:00,17:53
133,24,2,17:00,17:53
136,24,10,17:00,17:53
221,24,3,17:00,17:53
223,24,3,17:00,17:53
256,14,2,17:05,17:53
269,15,2,17:40,17:53
351,14,1,17:05,17:53
385,5,2,17:05,17:53
427,12,2,17:40,17:53
442,12,2,17:10,17:53
599,15,1,17:45,17:53
600,15,1,17:45,17:53
664,24,3,17:00,17:53
696,12,1,17:45,17:53
733,12,2,17:10,17:53
1080,55,1,16:55,17:53
1200,24,10,17:00,17:53
8,1,3,17:38,17:54
9,1,3,17:38,17:54
41,12,1,17:15,17:54
44,7,1,17:15,17:54
56,15,2,17:40,17:54
114,24,2,17:30,17:54
129,24,4,17:00,17:54
130,24,4,17:00,17:54
133,1,6,17:00,17:54
134,24,2,17:00,17:54
134,1,6,17:00,17:54
135,24,2,17:00,17:54
136,24,2,17:00,17:54
174,1,6,17:00,17:54
213,9,1,18:00,17:54
216,9,1,17:30,17:54
222,24,3,17:00,17:54
295,24,6,17:30,17:54
354,55,1,16:55,17:54
354,14,1,17:05,17:54
535,12,1,17:45,17:54
669,14,2,17:05,17:54
697,12,1,17:45,17:54
730,12,2,17:10,17:54
734,12,2,17:10,17:54
745,9,1,17:30,17:54
856,14,2,17:05,17:54
890,15,1,17:45,17:54
956,15,1,17:45,17:54
2300,14,1,17:05,17:54
34,15,1,17:45,17:55
42,9,2,17:25,17:55
48,7,1,17:15,17:55
87,1,4,17:45,17:55
92,1,4,17:45,17:55
110,24,6,17:30,17:55
117,7,2,17:15,17:55
179,1,6,17:00,17:55
291,12,2,17:40,17:55
358,55,1,16:55,17:55
367,55,2,17:35,17:55
386,5,2,17:05,17:55
387,5,2,17:05,17:55
596,49,1,17:30,17:55
605,9,1,17:30,17:55
606,9,1,17:30,17:55
665,15,2,17:40,17:55
666,24,3,17:00,17:55
699,12,1,17:45,17:55
700,12,1,17:45,17:55
736,12,2,17:10,17:55
754,8,2,16:25,17:55
860,14,2,17:05,17:55
865,14,2,17:05,17:55
1079,55,1,16:55,17:55
17,24,1,17:35,17:56
47,7,1,17:15,17:56
49,7,1,17:15,17:56
52,7,1,17:15,17:56
82,1,4,17:45,17:56
91,1,4,17:45,17:56
111,24,6,17:30,17:56
115,24,2,17:30,17:56
116,7,2,17:15,17:56
118,7,2,17:15,17:56
131,24,4,17:00,17:56
137,24,2,17:00,17:56
147,12,1,17:15,17:56
175,1,6,17:00,17:56
220,12,1,17:15,17:56
292,12,2,17:40,17:56
293,12,2,17:40,17:56
353,14,1,17:05,17:56
359,14,1,17:05,17:56
361,55,1,16:55,17:56
368,55,2,17:35,17:56
388,5,2,17:05,17:56
395,5,2,17:05,17:56
595,49,1,17:30,17:56
607,9,1,17:30,17:56
610,9,1,17:30,17:56
669,24,3,17:00,17:56
670,24,3,17:00,17:56
693,49,1,17:30,17:56
701,12,1,17:45,17:56
732,12,2,17:10,17:56
738,12,2,17:10,17:56
768,8,1,18:00,17:56
852,15,2,17:40,17:56
883,15,2,17:40,17:56
1025,1,6,17:00,17:56
1088,14,2,17:05,17:56
2337,8,2,16:25,17:56
35,15,1,17:45,17:57
54,7,1,17:15,17:57
84,1,4,17:45,17:57
97,1,4,17:45,17:57
112,24,6,17:30,17:57
137,24,10,17:00,17:57
138,24,2,17:00,17:57
165,12,2,17:40,17:57
176,1,6,17:00,17:57
177,1,6,17:00,17:57
213,50,1,18:00,17:57
222,12,1,17:15,17:57
253,14,2,17:05,17:57
294,12,2,17:40,17:57
362,55,1,16:55,17:57
362,14,1,17:05,17:57
369,55,2,17:35,17:57
389,5,2,17:05,17:57
396,5,2,17:05,17:57
421,12,1,17:15,17:57
608,9,1,17:30,17:57
625,9,2,17:25,17:57
694,49,1,17:30,17:57
696,49,1,17:30,17:57
702,12,1,17:45,17:57
739,12,2,17:10,17:57
740,12,2,17:10,17:57
844,15,2,17:40,17:57
1035,14,2,17:05,17:57
1121,9,2,17:55,17:57
1200,1,6,17:00,17:57
28,24,1,17:35,17:58
36,15,1,17:45,17:58
55,7,1,17:15,17:58
57,7,1,17:15,17:58
60,7,1,17:15,17:58
78,9,2,17:55,17:58
86,1,4,17:45,17:58
95,1,4,17:45,17:58
100,1,4,17:45,17:58
101,1,4,17:45,17:58
116,24,2,17:30,17:58
117,24,2,17:30,17:58
119,7,2,17:15,17:58
133,24,4,17:00,17:58
138,24,10,17:00,17:58
148,12,1,17:15,17:58
156,24,3,17:00,17:58
167,12,2,17:40,17:58
181,24,3,18:00,17:58
276,14,2,17:05,17:58
277,14,2,17:05,17:58
355,14,1,17:05,17:58
361,14,1,17:05,17:58
390,5,2,17:05,17:58
609,9,1,17:30,17:58
612,9,1,17:30,17:58
670,14,2,17:05,17:58
695,49,1,17:30,17:58
703,12,1,17:45,17:58
877,55,2,17:35,17:58
900,9,2,17:25,17:58
10,1,3,17:38,17:59
11,1,3,17:38,17:59
21,24,1,17:35,17:59
37,15,1,17:45,17:59
61,7,1,17:15,17:59
62,7,1,17:15,17:59
89,1,4,17:45,17:59
108,9,1,17:30,17:59
118,24,2,17:30,17:59
132,24,4,17:00,17:59
134,24,4,17:00,17:59
140,5,2,17:05,17:59
166,12,2,17:40,17:59
219,12,1,17:15,17:59
279,14,2,17:05,17:59
281,14,2,17:05,17:59
360,14,1,17:05,17:59
364,14,1,17:05,17:59
391,5,2,17:05,17:59
617,12,1,17:15,17:59
704,12,1,17:45,17:59
705,12,1,17:45,17:59
735,12,2,17:10,17:59
742,12,2,17:10,17:59
846,15,2,17:40,17:59
847,15,2,17:40,17:59
879,55,2,17:35,17:59
1079,14,1,17:05,17:59
1086,5,2,17:05,17:59
1174,49,1,17:30,17:59
23,24,1,17:35,18:00
38,15,1,17:45,18:00
63,7,1,17:15,18:00
65,7,1,17:15,18:00
66,7,1,17:15,18:00
77,24,2,18:00,18:00
79,9,2,17:55,18:00
80,9,2,17:55,18:00
93,1,4,17:45,18:00
104,1,4,17:45,18:00
113,24,6,17:30,18:00
121,7,2,17:15,18:00
122,7,2,17:15,18:00
135,1,6,17:00,18:00
135,24,4,17:00,18:00
141,5,2,17:05,18:00
151,49,1,17:30,18:00
157,24,3,17:00,18:00
158,24,3,17:00,18:00
168,12,2,17:40,18:00
295,12,2,17:40,18:00
363,14,1,17:05,18:00
365,55,1,16:55,18:00
365,14,1,17:05,18:00
392,5,2,17:05,18:00
422,12,1,17:15,18:00
536,12,2,17:10,18:00
611,9,1,17:30,18:00
626,9,2,17:25,18:00
674,24,2,18:00,18:00
743,12,2,17:10,18:00
849,15,2,17:40,18:00
867,14,2,17:05,18:00
880,55,2,17:35,18:00
1080,14,1,17:05,18:00
1084,15,2,17:40,18:00
1175,49,1,17:30,18:00
2337,14,2,17:05,18:00
7,24,4,17:00,18:01
8,24,4,17:00,18:01
9,5,2,17:05,18:01
24,24,1,17:35,18:01
29,50,1,18:00,18:01
39,15,1,17:45,18:01
103,1,4,17:45,18:01
114,24,6,17:30,18:01
117,24,6,17:30,18:01
119,24,2,17:30,18:01
123,7,2,17:15,18:01
136,1,6,17:00,18:01
150,49,1,17:30,18:01
159,24,3,17:00,18:01
182,24,3,18:00,18:01
193,1,3,17:38,18:01
221,12,1,17:15,18:01
627,9,2,17:25,18:01
707,12,1,17:45,18:01
708,12,1,17:45,18:01
848,15,2,17:40,18:01
851,15,2,17:40,18:01
924,7,1,17:15,18:01
1081,55,2,17:35,18:01
1124,12,2,18:10,18:01
1124,24,4,18:00,18:01
2305,14,2,17:05,18:01
16,24,1,17:35,18:02
29,9,1,18:00,18:02
40,15,1,17:45,18:02
40,9,1,17:30,18:02
81,9,2,17:55,18:02
96,1,4,17:45,18:02
109,12,2,17:40,18:02
115,24,6,17:30,18:02
124,7,2,17:15,18:02
160,24,3,17:00,18:02
195,1,3,17:38,18:02
393,5,2,17:05,18:02
394,5,2,17:05,18:02
419,7,1,17:15,18:02
628,9,2,17:25,18:02
667,24,1,17:35,18:02
668,14,2,17:05,18:02
709,12,1,17:45,18:02
791,14,1,17:05,18:02
847,55,2,17:35,18:02
850,15,2,17:40,18:02
882,55,2,17:35,18:02
913,24,1,17:35,18:02
925,7,1,17:15,18:02
1157,24,4,17:00,18:02
1161,24,3,18:00,18:02
2305,8,1,18:00,18:02
26,24,1,17:35,18:03
41,9,1,17:30,18:03
51,55,2,17:35,18:03
76,24,3,17:00,18:03
77,24,4,18:00,18:03
82,9,2,17:55,18:03
98,1,4,17:45,18:03
121,24,2,17:30,18:03
138,1,6,17:00,18:03
152,49,1,17:30,18:03
186,24,3,18:00,18:03
207,24,4,17:00,18:03
327,15,2,17:40,18:03
398,50,1,18:00,18:03
616,7,1,17:15,18:03
629,9,2,17:25,18:03
704,49,1,17:30,18:03
705,49,1,17:30,18:03
710,12,1,17:45,18:03
741,12,2,17:10,18:03
794,14,1,17:05,18:03
876,55,2,17:35,18:03
984,50,2,18:00,18:03
2306,8,1,18:00,18:03
78,24,4,18:00,18:04
102,1,4,17:45,18:04
106,1,4,17:45,18:04
118,24,6,17:30,18:04
122,24,2,17:30,18:04
187,24,3,18:00,18:04
188,24,3,18:00,18:04
189,24,3,18:00,18:04
196,1,3,17:38,18:04
329,15,2,17:40,18:04
398,9,1,18:00,18:04
399,7,2,17:15,18:04
630,9,2,17:25,18:04
711,12,1,17:45,18:04
745,50,1,18:00,18:04
792,14,1,17:05,18:04
796,14,1,17:05,18:04
845,15,2,17:40,18:04
878,55,2,17:35,18:04
883,55,2,17:35,18:04
985,50,2,18:00,18:04
1029,9,2,17:25,18:04
1121,24,4,18:00,18:04
17,1,3,17:38,18:05
29,24,1,17:35,18:05
41,15,1,17:45,18:05
79,24,4,18:00,18:05
105,1,4,17:45,18:05
107,1,4,17:45,18:05
116,24,6,17:30,18:05
119,24,6,17:30,18:05
122,24,6,17:30,18:05
123,24,2,17:30,18:05
125,7,2,17:15,18:05
126,7,2,17:15,18:05
208,24,4,17:00,18:05
330,15,2,17:40,18:05
416,9,1,17:30,18:05
421,7,1,17:15,18:05
423,9,2,17:55,18:05
424,9,2,17:55,18:05
614,9,1,17:30,18:05
617,7,1,17:15,18:05
646,12,2,17:10,18:05
647,12,2,17:10,18:05
707,49,1,17:30,18:05
712,12,1,17:45,18:05
745,9,1,18:00,18:05
746,50,1,18:00,18:05
756,8,1,18:00,18:05
795,14,1,17:05,18:05
797,14,1,17:05,18:05
884,55,2,17:35,18:05
986,50,2,18:00,18:05
987,50,2,18:00,18:05
1139,24,2,17:30,18:05
1171,50,1,18:00,18:05
1172,24,3,18:00,18:05
2306,14,2,17:05,18:05
18,1,3,17:38,18:06
22,24,1,17:35,18:06
30,24,1,17:35,18:06
80,24,4,18:00,18:06
108,1,4,17:45,18:06
124,24,2,17:30,18:06
143,12,2,17:40,18:06
210,24,4,17:00,18:06
331,15,2,17:40,18:06
333,15,2,17:40,18:06
407,9,1,17:30,18:06
425,9,2,17:55,18:06
632,9,2,17:25,18:06
676,24,2,18:00,18:06
713,12,1,17:45,18:06
714,12,1,17:45,18:06
747,50,1,18:00,18:06
800,14,1,17:05,18:06
802,14,1,17:05,18:06
844,55,2,17:35,18:06
845,55,2,17:35,18:06
875,50,2,18:00,18:06
881,55,2,17:35,18:06
988,50,2,18:00,18:06
989,50,2,18:00,18:06
1027,1,3,17:38,18:06
1076,15,2,17:40,18:06
1085,14,1,17:05,18:06
1139,24,6,17:30,18:06
1171,9,1,18:00,18:06
22,1,3,17:38,18:07
31,24,1,17:35,18:07
109,1,4,17:45,18:07
121,24,6,17:30,18:07
125,24,2,17:30,18:07
