rowid,line,trayect,time,mod
11211,15,1,13:45,
11212,9,1,14:00,
11213,9,1,14:30,
11214,15,1,14:45,
11215,9,1,15:00,
11216,9,1,18:30,
11217,14,1,18:45,
11218,9,1,19:30,
11219,15,1,19:45,
11220,15,1,20:45,
11221,9,1,21:30,
11222,14,1,4:50,
11223,14,1,7:45,
11224,15,1,11:45,
11225,14,1,4:50,
11226,9,1,6:00,
11227,15,1,6:45,
11228,9,1,7:00,
11229,9,1,7:30,
11230,14,1,7:45,
11231,15,1,7:45,
11232,9,1,8:00,
11233,9,1,8:30,
11234,15,1,8:45,
11235,9,1,9:00,
11236,9,1,9:30,
11237,14,1,9:45,
11238,9,1,10:00,
11239,9,1,10:30,
11240,15,1,10:45,
11241,9,1,11:00,
11242,9,1,11:30,
11243,15,1,11:45,
11244,9,1,12:00,
11245,9,1,12:30,
11246,14,1,12:45,
11247,15,1,12:45,
11248,9,1,13:00,
11249,9,1,13:30,
11250,15,1,13:45,
11251,9,1,14:00,
11252,9,1,14:30,
11253,15,1,14:45,
11254,9,1,15:00,
11255,9,1,18:30,
11256,15,1,19:45,
11257,9,1,20:30,
11258,15,1,20:45,
11259,14,1,21:00,
11260,9,1,21:30,
11261,15,1,21:45,
11262,14,1,23:00,
11263,14,1,4:50,
11264,9,1,6:00,
11265,15,1,6:45,
11266,50,3,6:57,
11267,50,1,7:00,
11268,9,1,7:30,
11269,15,1,7:45,
11270,14,1,7:45,
11271,9,1,8:00,
11272,50,1,8:00,
11273,9,1,8:30,
11274,15,1,8:45,
11275,9,1,9:00,
11276,50,1,9:00,
11277,9,1,9:30,
11278,9,1,10:00,
11279,50,1,10:00,
11280,9,1,10:30,
11281,15,1,10:45,
11282,9,1,11:00,
11283,50,1,11:00,
11284,9,1,11:30,
11285,15,1,11:45,
11286,9,1,12:00,
11287,50,3,11:57,
11288,9,1,12:30,
11289,15,1,12:45,
11290,9,1,13:00,
11291,50,3,12:57,
11292,50,1,13:00,
11293,9,1,13:30,
11294,15,1,13:45,
11295,9,1,14:00,
11296,50,1,14:00,
11297,9,1,14:30,
11298,15,1,14:45,
11299,9,1,15:00,
11300,50,1,15:00,
11301,50,1,18:00,
11302,14,1,18:45,
11303,9,1,19:30,
11304,15,1,19:45,
11305,50,1,20:00,
11306,9,1,20:30,
11307,9,1,21:30,
11308,15,1,21:45,
11309,14,1,23:00,
11310,9,3,23:30,
11311,9,3,5:00,
11312,9,1,7:00,
11313,14,1,9:45,
11314,50,1,12:00,
11315,14,1,12:45,
11316,14,1,4:50,
11317,9,3,5:00,
11318,9,1,6:00,
11319,15,1,6:45,
11320,50,3,6:57,
11321,9,1,7:00,
11322,50,1,7:00,
11323,9,1,7:30,
11324,15,1,7:45,
11325,14,1,7:45,
11326,9,1,8:00,
11327,50,1,8:00,
11328,9,1,8:30,
11329,15,1,8:45,
11330,9,1,9:00,
11331,50,1,9:00,
11332,14,1,9:45,
11333,9,1,10:00,
11334,50,1,10:00,
11335,9,1,10:30,
11336,15,1,10:45,
11337,9,1,11:00,
11338,50,1,11:00,
11339,9,1,11:30,
11340,15,1,11:45,
11341,9,1,12:00,
11342,50,3,11:57,
11343,50,1,12:00,
11344,9,1,12:30,
11345,14,1,12:45,
11346,15,1,12:45,
11347,9,1,13:00,
11348,50,3,12:57,
11349,50,1,13:00,
11350,9,1,13:30,
11351,15,1,13:45,
11352,9,1,14:00,
11353,50,1,14:00,
11354,9,1,14:30,
11355,15,1,14:45,
11356,9,1,15:00,
11357,50,1,15:00,
11358,15,1,17:45,
11359,50,1,18:00,
11360,9,1,18:30,
11361,14,1,18:45,
11362,50,1,19:00,
11363,15,1,19:45,
11364,50,1,20:00,
11365,15,1,20:45,
11366,14,1,21:00,
11367,50,1,21:00,
11368,9,1,21:30,
11369,15,1,21:45,
11370,9,3,22:30,
11371,9,1,9:30,
11372,14,1,4:50,
11373,14,1,7:45,
11374,14,1,9:45,
11375,14,1,12:45,
11376,14,1,18:45,
11377,14,1,21:00,
11378,9,3,22:30,
11379,14,1,23:00,
11380,9,3,23:30,
11381,9,3,5:00,
11382,9,3,5:00,
11383,49,1,6:30,
11384,12,1,6:45,
11385,14,1,7:45,
11386,49,1,7:30,
11387,12,1,8:15,
11388,12,1,9:15,
11389,14,1,9:45,
11390,49,1,9:30,
11391,12,1,9:45,
11392,12,1,10:15,
11393,12,1,10:45,
11394,12,1,11:15,
11395,49,1,11:30,
11396,12,5,11:42,
11397,12,1,11:45,
11398,12,1,12:15,
11399,14,1,12:45,
11400,12,1,13:15,
11401,49,1,13:30,
11402,12,1,13:45,
11403,12,1,14:45,
11404,12,1,17:45,
11405,49,1,17:30,
11406,14,1,18:45,
11407,12,1,18:45,
11408,12,1,19:45,
11409,12,1,20:15,
11410,14,1,21:00,
11411,12,1,21:45,
11412,9,3,22:30,
11413,14,1,23:00,
11414,14,1,4:50,
11415,12,1,8:45,
11416,12,5,12:42,
11417,12,1,12:45,
11418,14,1,4:50,
11419,49,1,6:30,
11420,49,1,9:30,
11421,49,1,11:30,
11422,14,1,12:45,
11423,49,1,13:30,
11424,49,1,17:30,
11425,14,1,21:00,
11426,9,3,22:30,
11427,14,1,23:00,
11428,9,3,23:30,
11429,9,3,5:00,
11430,14,1,4:50,
11431,9,3,5:00,
11432,49,1,6:30,
11433,14,1,7:45,
11434,49,1,7:30,
11435,14,1,9:45,
11436,49,1,9:30,
11437,49,1,11:30,
11438,14,1,12:45,
11439,49,1,13:30,
11440,49,1,17:30,
11441,14,1,18:45,
11442,14,1,21:00,
11443,9,3,22:30,
11444,14,1,23:00,
11445,9,3,23:30,
11446,9,3,5:00,
11447,9,1,6:00,
11448,9,1,7:00,
11449,48,1,7:00,
11450,48,1,7:15,
11451,9,1,7:30,
11452,9,1,8:00,
11453,9,1,8:30,
11454,9,1,9:00,
11455,9,1,9:30,
11456,9,1,10:00,
11457,9,1,10:30,
11458,9,1,11:00,
11459,9,1,11:30,
11460,9,1,12:00,
11461,9,1,12:30,
11462,48,1,12:40,
11463,9,1,13:00,
11464,9,1,13:30,
11465,9,1,14:00,
11466,9,1,14:30,
11467,9,1,15:00,
11468,9,1,17:30,
11469,9,1,18:30,
11470,9,1,19:30,
11471,9,1,20:30,
11472,9,1,21:30,
11473,9,3,22:30,
11474,9,3,23:30,
11475,9,3,5:00,
11476,9,1,7:30,
11477,9,1,8:30,
11478,9,1,9:00,
11479,9,1,9:30,
11480,9,1,10:00,
11481,9,1,10:30,
11482,9,1,11:00,
11483,9,1,12:00,
11484,9,1,12:30,
11485,48,1,12:40,
11486,9,1,13:00,
11487,9,1,13:30,
11488,9,1,14:00,
11489,9,1,15:00,
11490,9,1,17:30,
11491,9,1,18:30,
11492,9,1,19:30,
11493,9,3,22:30,
11494,9,3,23:30,
11495,9,1,6:00,
11496,9,1,8:00,
11497,9,3,5:00,
11498,9,1,6:00,
11499,9,1,7:00,
11500,48,1,7:15,
11501,9,1,7:30,
11502,9,1,8:00,
11503,9,1,8:30,
11504,9,1,9:00,
11505,9,1,9:30,
11506,9,1,10:00,
11507,9,1,11:00,
11508,9,1,11:30,
11509,9,1,12:00,
11510,9,1,12:30,
11511,48,1,12:40,
11512,9,1,13:00,
11513,9,1,13:30,
11514,9,1,14:00,
11515,9,1,14:30,
11516,9,1,15:00,
11517,9,1,17:30,
11518,9,1,18:30,
11519,9,1,19:30,
11520,9,1,20:30,
11521,9,1,21:30,
11522,9,3,22:30,
11523,9,3,23:30,
11524,48,1,7:00,
11525,9,1,10:30,
11526,9,3,5:00,
11527,9,1,6:00,
11528,9,1,7:00,
11529,48,1,7:15,
11530,9,1,7:30,
11531,9,1,8:30,
11532,9,1,9:00,
11533,9,1,9:30,
11534,9,1,10:00,
11535,9,1,10:30,
11536,9,1,11:00,
11537,9,1,11:30,
11538,9,1,12:00,
11539,9,1,12:30,
11540,9,1,13:00,
11541,9,1,14:00,
11542,9,1,14:30,
11543,9,1,15:00,
11544,9,1,17:30,
11545,9,1,18:30,
11546,9,1,19:30,
11547,9,1,20:30,
11548,9,3,22:30,
11549,48,1,7:00,
11550,9,1,8:00,
11551,48,1,12:40,
11552,50,2,7:00,
11553,9,1,7:00,
11554,49,2,7:30,
11555,9,1,7:30,
11556,50,2,8:00,
11557,9,1,8:00,
11558,49,2,8:30,
11559,50,2,9:00,
11560,9,1,9:00,
11561,9,1,10:00,
11562,49,2,10:30,
11563,9,1,10:30,
11564,50,2,11:00,
11565,50,2,12:00,
11566,9,1,12:00,
11567,49,2,12:30,
11568,9,1,12:30,
11569,50,2,13:00,
11570,9,1,13:00,
11571,9,1,13:30,
11572,9,1,14:00,
11573,9,1,15:00,
11574,9,1,17:30,
11575,50,2,18:00,
11576,9,1,18:30,
11577,49,2,18:30,
11578,9,1,19:30,
11579,50,2,20:00,
11580,9,1,20:30,
11581,50,2,21:00,
11582,50,2,22:00,
11583,9,3,5:00,
11584,9,1,8:30,
11585,9,1,11:00,
11586,9,1,11:30,
11587,48,1,12:40,
11588,9,3,5:00,
11589,9,1,6:00,
11590,50,2,7:00,
11591,9,1,7:00,
11592,49,2,7:30,
11593,48,1,7:15,
11594,9,1,7:30,
11595,50,2,8:00,
11596,9,1,8:00,
11597,49,2,8:30,
11598,9,1,8:30,
11599,50,2,9:00,
11600,9,1,9:00,
11601,50,2,10:00,
11602,9,1,10:00,
11603,49,2,10:30,
11604,9,1,10:30,
11605,50,2,11:00,
11606,9,1,11:00,
11607,9,1,11:30,
11608,50,2,12:00,
11609,9,1,12:00,
11610,49,2,12:30,
11611,9,1,12:30,
11612,48,1,12:40,
11613,50,2,13:00,
11614,9,1,13:00,
11615,9,1,13:30,
11616,50,2,14:00,
11617,9,1,14:00,
11618,49,2,14:30,
11619,9,1,14:30,
11620,50,2,15:00,
11621,9,1,15:00,
11622,9,1,17:30,
11623,50,2,18:00,
11624,9,1,18:30,
11625,49,2,18:30,
11626,50,2,19:00,
11627,9,1,19:30,
11628,50,2,20:00,
11629,9,1,20:30,
11630,50,2,21:00,
11631,9,1,21:30,
11632,50,2,22:00,
11633,9,3,22:30,
11634,9,3,23:30,
11635,48,1,7:00,
11636,9,1,9:30,
11637,50,2,7:00,
11638,9,1,7:00,
11639,48,1,7:15,
11640,50,2,8:00,
11641,9,1,8:00,
11642,49,2,8:30,
11643,50,2,9:00,
11644,9,1,9:00,
11645,9,1,9:30,
11646,50,2,10:00,
11647,9,1,10:00,
11648,9,1,10:30,
11649,50,2,11:00,
11650,9,1,11:30,
11651,50,2,12:00,
11652,9,1,12:00,
11653,49,2,12:30,
11654,9,1,12:30,
11655,48,1,12:40,
11656,50,2,13:00,
11657,9,1,13:00,
11658,9,1,13:30,
11659,9,1,14:00,
11660,9,1,14:30,
11661,50,2,15:00,
11662,9,1,15:00,
11663,9,1,17:30,
11664,9,1,18:30,
11665,49,2,18:30,
11666,50,2,19:00,
11667,9,1,19:30,
11668,50,2,20:00,
11669,9,1,20:30,
11670,50,2,21:00,
11671,9,1,21:30,
11672,50,2,22:00,
11673,9,3,22:30,
11674,9,3,23:30,
11675,9,1,6:00,
11676,49,2,7:30,
11677,9,1,7:30,
11678,9,1,8:30,
11679,49,2,10:30,
11680,9,1,11:00,
11681,9,3,5:00,
11682,9,1,6:00,
11683,50,2,7:00,
11684,9,1,7:00,
11685,49,2,7:30,
11686,48,1,7:15,
11687,9,1,7:30,
11688,50,2,8:00,
11689,9,1,8:00,
11690,49,2,8:30,
11691,9,1,8:30,
11692,50,2,9:00,
11693,9,1,9:00,
11694,9,1,9:30,
11695,50,2,10:00,
11696,9,1,10:00,
11697,49,2,10:30,
11698,9,1,10:30,
11699,50,2,11:00,
11700,9,1,11:00,
11701,9,1,11:30,
11702,50,2,12:00,
11703,9,1,12:00,
11704,49,2,12:30,
11705,9,1,12:30,
11706,48,1,12:40,
11707,50,2,13:00,
11708,9,1,13:00,
11709,9,1,13:30,
11710,50,2,14:00,
11711,9,1,14:00,
11712,49,2,14:30,
11713,9,1,14:30,
11714,50,2,15:00,
11715,9,1,15:00,
11716,9,1,17:30,
11717,50,2,18:00,
11718,9,1,18:30,
11719,49,2,18:30,
11720,50,2,19:00,
11721,9,1,19:30,
11722,50,2,20:00,
11723,9,1,20:30,
11724,50,2,21:00,
11725,9,1,21:30,
11726,50,2,22:00,
11727,9,3,22:30,
11728,9,3,23:30,
11729,9,1,6:00,
11730,9,1,7:30,
11731,9,1,8:30,
11732,9,1,9:30,
11733,9,1,10:00,
11734,9,1,10:30,
11735,9,1,11:30,
11736,9,1,12:00,
11737,9,1,12:30,
11738,9,1,13:30,
11739,9,1,14:00,
11740,9,1,14:30,
11741,9,1,17:30,
11742,9,1,18:30,
11743,9,1,19:30,
11744,9,1,21:30,
11745,9,1,7:00,
11746,9,1,11:00,
11747,9,1,6:00,
11748,9,1,7:00,
11749,7,1,7:15,
11750,9,1,7:30,
11751,9,1,8:00,
11752,7,1,8:15,
11753,9,1,8:30,
11754,9,1,9:00,
11755,7,1,9:15,
11756,9,1,9:30,
11757,9,1,10:00,
11758,7,1,10:15,
11759,9,1,10:30,
11760,9,1,11:00,
11761,7,1,11:15,
11762,9,1,11:30,
11763,9,1,12:00,
11764,7,1,12:15,
11765,9,1,12:30,
11766,7,1,13:15,
11767,9,1,13:30,
11768,9,1,14:00,
11769,7,1,14:15,
11770,9,1,14:30,
11771,7,1,17:15,
11772,9,1,17:30,
11773,9,1,18:30,
11774,7,1,18:15,
11775,7,1,19:15,
11776,9,1,19:30,
11777,7,1,20:15,
11778,9,1,20:30,
11779,9,1,21:30,
11780,7,3,1:05,
11781,7,3,5:35,
11782,9,1,6:00,
11783,12,1,6:15,
11784,12,1,6:45,
11785,7,3,6:30,
11786,9,1,7:00,
11787,12,1,7:15,
11788,7,1,7:15,
11789,12,1,7:45,
11790,9,1,8:00,
11791,9,1,8:30,
11792,9,1,9:00,
11793,12,1,9:15,
11794,9,1,9:30,
11795,12,1,9:45,
11796,9,1,10:00,
11797,12,1,10:15,
11798,7,1,10:15,
11799,9,1,10:30,
11800,9,1,11:00,
11801,7,1,11:15,
11802,12,1,11:15,
11803,9,1,11:30,
11804,12,1,11:45,
11805,9,1,12:00,
11806,12,1,12:15,
11807,7,1,12:15,
11808,9,1,12:30,
11809,12,1,12:45,
11810,12,1,13:15,
11811,7,1,13:15,
11812,9,1,13:30,
11813,9,1,14:00,
11814,12,1,14:15,
11815,7,1,14:15,
11816,9,1,14:30,
11817,12,1,17:15,
11818,7,1,17:15,
11819,9,1,17:30,
11820,12,1,17:45,
11821,12,1,18:15,
11822,9,1,18:30,
11823,7,1,18:15,
11824,12,1,18:45,
11825,12,1,19:15,
11826,7,1,19:15,
11827,9,1,19:30,
11828,12,1,19:45,
11829,12,1,20:15,
11830,7,1,20:15,
11831,12,1,20:45,
11832,9,1,21:30,
11833,12,1,21:45,
11834,7,3,21:30,
11835,7,3,23:05,
11836,7,3,4:05,
11837,9,1,7:30,
11838,12,1,8:15,
11839,12,1,8:45,
11840,7,1,9:15,
11841,12,1,10:45,
11842,8,1,6:15,
11843,8,1,9:00,
11844,8,1,12:00,
11845,8,1,20:20,
11846,8,1,6:15,
11847,8,1,9:00,
11848,8,1,12:00,
11849,8,1,20:20,
11850,9,1,6:00,
11851,9,1,7:30,
11852,9,1,8:30,
11853,9,1,9:00,
11854,9,1,9:30,
11855,9,1,10:00,
11856,9,1,10:30,
11857,9,1,11:00,
11858,9,1,11:30,
11859,9,1,12:30,
11860,9,1,13:30,
11861,9,1,14:00,
11862,9,1,18:30,
11863,9,1,20:30,
11864,9,3,22:30,
11865,9,3,5:00,
11866,9,1,7:00,
11867,9,1,12:00,
11868,8,1,6:15,
11869,8,1,12:00,
11870,8,1,20:20,
11871,8,1,9:00,
11872,9,2,6:55,
11873,9,2,7:55,
11874,7,2,8:15,
11875,9,2,8:55,
11876,7,2,9:15,
11877,9,2,9:25,
11878,9,2,9:55,
11879,7,2,10:15,
11880,9,2,10:25,
11881,9,2,10:55,
11882,7,2,11:15,
11883,9,2,11:25,
11884,9,2,11:55,
11885,7,2,12:15,
11886,9,2,12:25,
11887,9,2,12:55,
11888,7,2,13:15,
11889,9,2,13:25,
11890,9,2,13:55,
11891,7,2,14:15,
11892,9,2,14:25,
11893,9,2,14:55,
11894,9,2,17:55,
11895,7,2,18:15,
11896,9,2,18:25,
11897,7,2,19:15,
11898,9,2,19:25,
11899,7,2,20:15,
11900,9,2,20:25,
11901,9,2,21:25,
11902,9,2,22:25,
11903,9,2,7:55,
11904,9,2,8:55,
11905,9,2,9:25,
11906,9,2,9:55,
11907,9,2,10:25,
11908,9,2,10:55,
11909,9,2,11:25,
11910,9,2,11:55,
11911,9,2,12:25,
11912,9,2,12:55,
11913,9,2,13:25,
11914,9,2,13:55,
11915,9,2,14:25,
11916,9,2,14:55,
11917,9,2,17:25,
11918,9,2,17:55,
11919,9,2,18:25,
11920,9,2,19:25,
11921,9,2,20:25,
11922,9,2,22:25,
11923,9,2,6:55,
11924,55,1,10:55,
11925,55,1,12:55,
11926,55,1,14:55,
11927,55,1,18:55,
11928,55,1,9:55,
11929,55,1,11:55,
11930,9,4,5:55,
11931,48,1,7:00,
11932,50,1,7:00,
11933,49,1,7:30,
11934,9,2,7:55,
11935,50,1,8:00,
11936,9,2,8:55,
11937,50,1,9:00,
11938,9,2,9:25,
11939,49,1,9:30,
11940,9,2,9:55,
11941,50,1,10:00,
11942,9,2,10:25,
11943,9,2,10:55,
11944,50,1,11:00,
11945,9,2,11:25,
11946,49,1,11:30,
11947,9,2,11:55,
11948,50,1,12:00,
11949,9,2,12:25,
11950,48,1,12:40,
11951,9,2,12:55,
11952,50,1,13:00,
11953,9,2,13:25,
11954,9,2,13:55,
11955,50,1,14:00,
11956,9,2,14:25,
11957,9,2,14:55,
11958,9,2,17:25,
11959,49,1,17:30,
11960,50,1,18:00,
11961,9,2,18:25,
11962,50,1,19:00,
11963,9,2,19:25,
11964,50,1,20:00,
11965,9,2,20:25,
11966,50,1,21:00,
11967,9,2,22:25,
11968,9,4,23:25,
11969,9,4,0:25,
11970,9,2,6:55,
11971,48,1,7:15,
11972,61,1,7:00,
11973,49,1,7:30,
11974,50,1,8:00,
11975,9,2,9:25,
11976,9,2,9:55,
11977,50,1,10:00,
11978,9,2,10:25,
11979,9,2,10:55,
11980,9,2,11:25,
11981,49,1,11:30,
11982,9,2,11:55,
11983,50,1,12:00,
11984,50,1,13:00,
11985,9,2,13:25,
11986,9,2,13:55,
11987,9,2,14:25,
11988,9,2,17:25,
11989,9,2,17:55,
11990,49,1,17:30,
11991,50,1,18:00,
11992,9,2,18:25,
11993,9,2,19:25,
11994,50,1,20:00,
11995,50,1,21:00,
11996,9,2,22:25,
11997,9,4,23:25,
11998,9,4,0:25,
11999,49,1,6:30,
12000,50,1,7:00,
12001,9,2,7:55,
12002,50,1,9:00,
12003,49,1,9:30,
12004,50,1,11:00,
12005,9,2,12:25,
12006,9,4,5:55,
12007,61,1,7:00,
12008,49,1,6:30,
12009,49,1,7:30,
12010,9,2,7:55,
12011,50,1,8:00,
12012,9,2,8:55,
12013,50,1,9:00,
12014,9,2,9:25,
12015,49,1,9:30,
12016,9,2,9:55,
12017,50,1,10:00,
12018,9,2,10:25,
12019,9,2,10:55,
12020,50,1,11:00,
12021,9,2,11:25,
12022,49,1,11:30,
12023,9,2,11:55,
12024,50,1,12:00,
12025,9,2,12:25,
12026,9,2,12:55,
12027,9,2,13:25,
12028,49,1,13:30,
12029,9,2,13:55,
12030,50,1,14:00,
12031,9,2,14:25,
12032,9,2,17:25,
12033,9,2,17:55,
12034,49,1,17:30,
12035,50,1,18:00,
12036,9,2,18:25,
12037,50,1,19:00,
12038,9,2,19:25,
12039,50,1,20:00,
12040,9,2,20:25,
12041,9,2,22:25,
12042,9,4,0:25,
12043,9,2,6:55,
12044,61,1,7:00,
12045,49,1,6:30,
12046,50,1,7:00,
12047,49,1,7:30,
12048,9,2,7:55,
12049,50,1,8:00,
12050,50,1,9:00,
12051,9,2,9:25,
12052,49,1,9:30,
12053,50,1,10:00,
12054,50,1,11:00,
12055,9,2,11:25,
12056,49,1,11:30,
12057,9,2,11:55,
12058,50,1,12:00,
12059,9,2,12:25,
12060,9,2,12:55,
12061,50,1,13:00,
12062,49,1,13:30,
12063,9,2,13:55,
12064,50,1,14:00,
12065,9,2,14:25,
12066,9,2,17:25,
12067,9,2,17:55,
12068,49,1,17:30,
12069,50,1,18:00,
12070,9,2,18:25,
12071,50,1,19:00,
12072,9,2,19:25,
12073,50,1,20:00,
12074,9,2,20:25,
12075,9,2,22:25,
12076,9,4,23:25,
12077,9,2,8:55,
12078,9,2,9:55,
12079,9,2,10:25,
12080,9,2,10:55,
12081,9,4,5:55,
12082,9,2,8:55,
12083,9,2,9:25,
12084,9,2,9:55,
12085,9,2,10:25,
12086,9,2,10:55,
12087,9,2,11:25,
12088,9,2,11:55,
12089,9,2,12:55,
12090,9,2,13:25,
12091,9,2,13:55,
12092,9,2,17:25,
12093,9,2,17:55,
12094,9,2,18:25,
12095,9,2,19:25,
12096,9,2,20:25,
12097,9,2,22:25,
12098,9,4,0:25,
12099,9,2,6:55,
12100,9,2,12:25,
12101,9,4,5:55,
12102,9,2,8:55,
12103,9,2,9:55,
12104,9,2,11:25,
12105,9,2,11:55,
12106,9,2,12:25,
12107,9,2,12:55,
12108,9,2,13:25,
12109,9,2,13:55,
12110,9,2,17:25,
12111,9,2,17:55,
12112,9,2,18:25,
12113,9,2,22:25,
12114,9,2,7:55,
12115,9,2,9:25,
12116,9,2,10:25,
12117,9,4,5:55,
12118,9,2,9:25,
12119,9,2,9:55,
12120,9,2,11:25,
12121,9,2,11:55,
12122,9,2,13:25,
12123,9,2,13:55,
12124,9,2,14:25,
12125,9,2,17:25,
12126,9,2,17:55,
12127,9,2,18:25,
12128,9,2,19:25,
12129,9,2,22:25,
12130,9,4,0:25,
12131,9,2,6:55,
12132,9,2,7:55,
12133,9,2,10:55,
12134,9,2,7:55,
12135,9,2,8:55,
12136,9,2,9:55,
12137,9,2,10:25,
12138,9,2,10:55,
12139,9,2,11:25,
12140,9,2,11:55,
12141,9,2,12:25,
12142,9,2,12:55,
12143,9,2,13:25,
12144,9,2,13:55,
12145,9,2,14:25,
12146,9,2,17:25,
12147,9,2,17:55,
12148,9,2,18:25,
12149,9,2,19:25,
12150,9,2,20:25,
12151,9,2,22:25,
12152,9,4,23:25,
12153,9,2,9:25,
12154,7,3,1:05,
12155,7,3,4:05,
12156,24,3,5:00,
12157,24,5,6:00,
12158,24,3,6:00,
12159,7,3,6:30,
12160,6,1,6:30,
12161,48,1,7:00,
12162,1,1,6:45,
12163,24,5,7:00,
12164,48,1,7:15,
12165,24,3,7:00,
12166,7,1,7:15,
12167,24,1,7:35,
12168,1,5,8:00,
12169,24,3,8:00,
12170,24,5,9:00,
12171,6,1,9:30,
12172,7,1,9:15,
12173,24,1,9:35,
12174,24,3,10:00,
12175,24,1,10:05,
12176,7,1,10:15,
12177,1,3,10:38,
12178,24,3,11:00,
12179,7,1,11:15,
12180,24,1,11:35,
12181,1,3,11:38,
12182,6,1,12:05,
12183,24,3,12:00,
12184,7,1,12:15,
12185,6,1,12:40,
12186,24,5,12:30,
12187,24,1,13:05,
12188,7,1,13:15,
12189,1,3,13:38,
12190,24,3,14:00,
12191,7,1,14:15,
12192,24,3,15:00,
12193,24,1,15:05,
12194,24,1,17:35,
12195,24,3,18:00,
12196,7,1,18:15,
12197,24,5,18:30,
12198,7,1,19:15,
12199,24,1,19:35,
12200,7,1,20:15,
12201,7,3,21:30,
12202,7,3,23:05,
12203,7,3,5:35,
12204,1,3,7:38,
12205,1,1,7:50,
12206,7,1,8:15,
12207,24,5,8:30,
12208,24,3,9:00,
12209,1,3,9:38,
12210,24,5,10:30,
12211,48,1,12:40,
12212,1,3,12:38,
12213,5,2,8:20,
12214,5,2,14:00,
12215,5,2,6:20,
12216,14,2,0:20,
12217,9,4,5:55,
12218,50,2,7:00,
12219,49,2,7:30,
12220,9,2,7:55,
12221,49,2,8:30,
12222,15,2,7:40,
12223,50,2,9:00,
12224,9,2,8:55,
12225,15,2,8:40,
12226,9,2,9:25,
12227,14,2,9:05,
12228,50,2,10:00,
12229,9,2,9:55,
12230,15,2,9:40,
12231,9,2,10:25,
12232,9,2,10:55,
12233,15,2,10:40,
12234,9,2,11:25,
12235,14,2,11:05,
12236,50,4,12:20,
12237,50,2,12:00,
12238,9,2,11:55,
12239,15,2,11:40,
12240,49,2,12:30,
12241,9,2,12:25,
12242,50,2,13:00,
12243,15,2,12:40,
12244,9,2,13:25,
12245,50,2,14:00,
12246,15,2,13:40,
12247,49,2,14:30,
12248,9,2,17:25,
12249,14,2,17:05,
12250,50,2,18:00,
12251,9,2,17:55,
12252,15,2,17:40,
12253,9,2,18:25,
12254,49,2,18:30,
12255,50,2,19:00,
12256,14,2,18:25,
12257,15,2,18:40,
12258,9,2,19:25,
12259,50,2,20:00,
12260,9,2,20:25,
12261,14,2,20:05,
12262,9,2,22:25,
12263,14,2,22:20,
12264,15,2,22:40,
12265,9,4,0:25,
12266,50,2,8:00,
12267,49,2,10:30,
12268,50,2,11:00,
12269,9,4,5:55,
12270,49,2,7:30,
12271,49,2,8:30,
12272,49,2,10:30,
12273,49,2,12:30,
12274,49,2,14:30,
12275,49,2,18:30,
12276,9,4,23:25,
12277,9,4,0:25,
12278,12,6,7:00,
12279,12,2,7:10,
12280,12,2,7:40,
12281,12,2,8:10,
12282,12,2,8:40,
12283,12,2,9:10,
12284,12,2,10:10,
12285,49,2,10:30,
12286,12,2,10:40,
12287,12,2,11:10,
12288,12,2,11:40,
12289,12,2,12:10,
12290,49,2,12:30,
12291,12,2,12:40,
12292,12,2,13:40,
12293,12,2,13:10,
12294,49,2,14:30,
12295,12,2,14:40,
12296,12,2,17:40,
12297,12,6,18:28,
12298,12,2,18:10,
12299,12,2,18:40,
12300,49,2,18:30,
12301,12,2,19:10,
12302,12,2,19:40,
12303,12,2,20:10,
12304,12,2,20:40,
12305,12,2,21:40,
12306,12,2,22:10,
12307,9,4,23:25,
12308,9,4,0:25,
12309,49,2,8:30,
12310,12,2,9:40,
12311,9,4,5:55,
12312,12,6,7:00,
12313,12,2,7:10,
12314,49,2,7:30,
12315,12,2,7:40,
12316,12,2,8:10,
12317,49,2,8:30,
12318,12,2,8:40,
12319,12,2,9:10,
12320,12,2,10:10,
12321,49,2,10:30,
12322,12,2,10:40,
12323,12,2,11:10,
12324,12,2,11:40,
12325,12,2,12:10,
12326,49,2,12:30,
12327,12,2,12:40,
12328,12,2,13:40,
12329,12,2,13:10,
12330,49,2,14:30,
12331,12,2,14:40,
12332,12,2,17:40,
12333,12,6,18:28,
12334,12,2,18:10,
12335,12,2,18:40,
12336,49,2,18:30,
12337,12,2,19:10,
12338,12,2,19:40,
12339,12,2,20:10,
12340,12,2,20:40,
12341,12,2,21:10,
12342,12,2,21:40,
12343,12,2,22:10,
12344,9,4,23:25,
12345,9,4,0:25,
12346,12,2,9:40,
12347,9,4,5:55,
12348,9,4,23:25,
12349,9,4,0:25,
12350,15,2,9:40,
12351,9,2,11:25,
12352,9,2,19:25,
12353,9,2,22:25,
12354,15,2,22:40,
12355,9,2,7:55,
12356,50,2,9:00,
12357,9,2,9:25,
12358,9,2,9:55,
12359,9,2,10:25,
12360,9,2,11:55,
12361,14,2,0:20,
12362,9,4,5:55,
12363,15,2,6:40,
12364,50,2,7:00,
12365,9,2,7:55,
12366,50,2,9:00,
12367,9,2,8:55,
12368,15,2,8:40,
12369,9,2,9:25,
12370,14,2,9:05,
12371,50,2,10:00,
12372,9,2,9:55,
12373,9,2,10:25,
12374,50,2,11:00,
12375,9,2,10:55,
